Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,VERSÃO,2026-02-01 00:00:00,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Código do Grupo,Código Material*,Descrição do Material*,Nome do Fabricante*,Grupo de Estoque*,Código TUSS*,Tipo de compra/embalagem*,Quantidade na embalagem*,Unidade na embalagem*,"Fracionar (0 Não, 1 Sim)*",Quantidade na fração*,Unidade na fração*,Valor (R$)*,Unidade do valor*,"Tipo do Material (0 = Normal, 1 = OPME)*","Tipo OPME (O = Órtese, P = Prótese, ME = Materias Especias)",Tabela Própria
1902,90005589,PLACA ULTRABUTTON COM DISPOSITIVO DE FIXAÇÃO LOOP - TITANIO,ARTHROCARE,MATERIAL ESPECIAL,74718061,0,1,UN,0,1,UN,2978,R$,1,ME,N
1902,90005597,PLACA MINI MICRO FIXAÇÃO FACE MEDIA TIPO LE FORT - TITANIO,DIVERSOS,MATERIAL ESPECIAL,702050482,0,1,UN,0,1,UN,1366.79,R$,1,ME,N
1902,90005562,PARAFUSO CHANFRADO BISELADO TITANIO,TECHIMPORT,MATERIAL ESPECIAL,78611911,0,1,UN,0,1,UN,1298,R$,1,ME,N
1902,90005570,PLACA BLOQUEADA FIBULAR LATERAL DISTAL TITANIO,TRAUSON,MATERIAL ESPECIAL,79486711,0,1,UN,0,1,UN,2242.59,R$,1,ME,N
1902,90005546,PARAFUSO CORTICAL TITANIO,DIVERSOS,MATERIAL ESPECIAL,,0,1,UN,0,1,UN,118,R$,1,ME,N
1902,90005554,PARAFUSO CORTICAL AÇO,DIVERSOS,MATERIAL ESPECIAL,,0,1,UN,0,1,UN,61.81,R$,1,ME,N
1902,90005503,TELA REABSORVIVEL REPARADORA TECIDO PHASIX ST,"DAVOL, INC.",MATERIAL ESPECIAL,78638429,0,1,UN,0,1,UN,8700,R$,1,ME,N
1902,90005511,PLACA DE OSTEOTOMIA TIBIA PROXIMAL MEDIAL C/S CUNHA (QUALQUER TAMANHO),TECHIMPORT,MATERIAL ESPECIAL,101855460,0,1,UN,0,1,UN,5820.01,R$,1,ME,N
1902,90005520,PLACA DE OSTEOTOMIA FEMUR DISTAL C/S CUNHA (QUALQUER TAMANHO),TECHIMPORT,MATERIAL ESPECIAL,101856830,0,1,UN,0,1,UN,6703,R$,1,ME,N
1902,90005538,KIT SUTURA MENISCO FIBERSTITCH,T.A.G. MEDICAL,MATERIAL ESPECIAL,78387566,0,1,UN,0,1,UN,2625,R$,1,ME,N
1902,90005473,LAMINA CORTANTE/PERFURANTE CIRURGICA DESCARTAVEL LAMIQUALI,LAMIQUALI,MATERIAL ESPECIAL,78387566,0,1,UN,0,1,UN,500,R$,1,ME,N
1902,90005481,CATETER BALAO PARA LIV CORONÁRIA SHOCKWAVE,SHOCKWAVE MEDICAL,MATERIAL ESPECIAL,101665547,0,1,UN,0,1,UN,22000,R$,1,ME,N
1902,90005490,FIXADOR EXTERNO LIZAROV TIBIA/FEMUR ALUMINIO,CPMH,MATERIAL ESPECIAL,78387566,0,1,UN,0,1,UN,6531.4,R$,1,ME,N
 1902,90005465,ALCA DE RESSECCAO MONOPOLAR P/ RTU,DIVERSOS,MATERIAL ESPECIAL,90005465,0,1,UN,0,1,UN,457.84,R$,1,ME,N
 1902,90005449,PROTESE DE FECHAMENTO DO APÊNDICE AURICULAR C/ INTRODUTOR WATCHMAN,BOSTON SCIENTIFIC,MATERIAL ESPECIAL,101040121,0,1,UN,0,1,UN,38628.36,R$,1,ME,N
 1902,90005457,SISTEMA LIBERADOR PROTESE WATCHMAN,BOSTON SCIENTIFIC,MATERIAL ESPECIAL,101040121,0,1,UN,0,1,UN,4354.2,R$,1,ME,N
 1902,90005422,ENXERTO ARTERIAL TUBULAR VALVULADO ORGANICO BRAILE,BRAILE BIOMEDICA,MATERIAL ESPECIAL,73674672,0,1,UN,0,1,UN,6500,R$,1,ME,N
 1902,90005430,DEBRIDADOR SOLUÇÃO LIMPADORA COM PHMB 350ML CURATEC,L.M. FARMA,MATERIAL ESPECIAL,102100527,0,1,UN,0,1,UN,116.9,R$,1,ME,N
 1902,90005406,BOLSA DESCARTAVEL COLETORA FEZES DIGNISHIELD,C.R. BARD INC.,MATERIAL ESPECIAL,78400694,0,1,UN,0,1,UN,50.74,R$,1,ME,N
 1902,90005414,SISTEMA FECHADO DE GESTÃO DE FEZES - DIGNISHIELD,C.R. BARD INC,MATERIAL ESPECIAL,78400694,0,1,UN,0,1,UN,2049.66,R$,1,ME,N
1900,90005368,OMNIBAG VALVULADA DE DIALISE (Bolsa Efluentes 7L),B. BRAUN,MATERIAIS,102220727,0,1,UM,0,1,UN,79.37,R$,1,ME,N
1138,90005376,PONTEIRA DISSECTORA RETO/CURVO,RAZEK EQUIPAMENTOS,MATERIAL ESPECIAL,79862780,0,1,UN,0,1,UN,1450,R$,1,ME,N
1900,90005384,KIT OMNISET TPE (C/ PLASMAFILTRO),B. BRAUN,MATERIAIS,78313414,0,1,UN,0,1,UM,2780.08,R$,1,ME,N
1900,90005392,"KIT OMNISET PRO/PLUS/L (C/ DIALISADOR, FILTRO E EQUIPO)",B. BRAUN,MATERIAIS,78313376,0,1,UN,0,1,UN,3558.4,R$,1,ME,N
123,90004892,"CATETER TRIPLO LUMEN TEMP TRIO-CT 13,5FR (15/20/24 CM)",Medical Components,MATERIAL ESPECIAL,101052529,0,1,UN,0,1,UN,1175.4,R$,1,ME,N
 1902,90019172,CABEÇA FEMURAL DE CERAMICA,MICROPORT ORTHOPEDICS,MATERIAL ESPECIAL,72629134,0,1,UN,0,1,UN,2477,R$,1,ME,N
1902,90005201,PINCA BIPOLAR DESCARTAVEL,MACOM INSTRUMENTAL CIRÚRGICO,MATERIAL ESPECIAL,72094419,0,1,UN,0,1,UN,1050,R$,1,ME,N
1902,90005210,FIO RIGIDO CERCLAGEM COM ESFERA E PARAFUSO STABILITY,TECHIMPORT,MATERIAL ESPECIAL,102472785,0,1,UN,0,1,UN,2206.6,R$,1,ME,N
1902,90005228,ESFINCTER URINARIO ARTIFICIAL MASCULINO VICTO (KIT ACESSORIO E AJUSTE),PROMEDON,MATERIAL ESPECIAL,101657994,0,1,UN,0,1,UN,79000,R$,1,ME,N
1902,90005236,CABO DESCARTAVEL PARA PINCA BIPOLAR,MACOM INSTRUMENTAL CIRÚRGICO,MATERIAL ESPECIAL,78229758,0,1,UN,0,1,UN,300,R$,1,ME,N
1902,90005244,BROCA DIAMANTADA PARA COLUNA,HEALTH CARE SOLUTIONS,MATERIAL ESPECIAL,78443539,0,1,UN,0,1,UN,950,R$,1,ME,N
1902,90005252,RETRATOR DE INCISÃO COM ANEL FLEXIVEL ALEXIS,MACOM INSTRUMENTAL CIRÚRGICO,MATERIAL ESPECIAL,,0,1,UN,0,1,UN,379.44,R$,1,ME,N
1902,90019164,KIT SUTURA MENISCAL,SMITH & NEPHEW,MATERIAL ESPECIAL,78413117,0,1,UN,0,1,UN,2625,R$,1,ME,N
1902,90005198,PRÓTESE FONATÓRIA PROVOX VEGA,ATOS MEDICAL AB,MATERIAL ESPECIAL,78419190,0,1,UN,0,1,UN,7068.2,R$,1,ME,N
1902,57823,EVACUADOR BEXIGA DESCARTÁVEL,DIVERSOS,MATERIAL ESPECIAL,57853,0,1,UN,0,1,UN,295,R$,1,ME,N
1902,90004388,COMPRESSA ESPUMA POLIURETANO CELLFOAM TRAQUEOSTOMIA 6x7 CF060607,CASEX,MATERIAL ESPECIAL,90004388,0,1,UN,0,1,UN,20.79,R$,1,,N
1902,90004396,COMPRESSA ESPUMA POLIURETANO CELLFOAM TRAQUEOSTOMIA 10X10 CFT1010,CASEX,MATERIAL ESPECIAL,90004396,0,1,UN,0,1,UN,13.32,R$,1,,N
1902,90004647,GEL AMORFO COM ALGINATO ALLYGEL 85G G085 CASEX,CASEX,MATERIAIS,90004647,0,1,UN,0,1,UN,62.66,R$,0,,N
1902,90004655,GEL AMORFO COM ALGINATO ALLYGEL 25G G025 CASEX,CASEX,MATERIAIS,90004655,0,1,UN,0,1,UN,33.54,R$,0,,N
1902,90004671,DEBRIDADOR SOLUCAO LIMPADORA COM PHMB 350ML CS350 CASEX,CASEX,MATERIAIS,90004671,0,1,UN,0,1,UN,116.9,R$,0,,N
1902,90004680,DEBRIDADOR SOLUCAO LIMPADORA COM PHMB 100ML CS100 CASEX,CASEX,MATERIAIS,90004680,0,1,UN,0,1,UN,60.43,R$,0,,N
1902,90004698,CURATIVO HIDROGEL COM PHMB 100ML CG100 CASEX,CASEX,MATERIAIS,90004698,0,1,UN,0,1,UN,92.41,R$,0,,N
1902,90004710,CURATIVO HIDROGEL COM PHMB 30ML CG30 CASEX,CASEX,MATERIAIS,90004710,0,1,UN,0,1,UN,60.43,R$,0,,N
1902,90004728,CURATIVO HIDROFIBRA DE CMC COM PRATA 15X15 HP1515 CASEX,CASEX,MATERIAIS,90004728,0,1,UN,0,1,UN,98.31,R$,0,,N
1902,90004736,CURATIVO HIDROFIBRA DE CMC COM PRATA 10X10 HP1010 CASEX,CASEX,MATERIAIS,90004736,0,1,UN,0,1,UN,74.55,R$,0,,N
1902,90004779,CURATIVO HIDROFIBRA 15X15CM HC1515 CASEX,CASEX,MATERIAIS,90004779,0,1,UN,0,1,UN,76.68,R$,0,,N
1902,90004787,CURATIVO HIDROFIBRA 10X10CM HC1010 CASEX,CASEX,MATERIAIS,90004787,0,1,UN,0,1,UN,20.71,R$,0,,N
1902,90004795,CURATIVO HIDROCOLOIDE REGULAR 20x20 H120 CASEX,CASEX,MATERIAIS,90004795,0,1,UN,0,1,UN,109.75,R$,0,,N
1902,90004809,CURATIVO HIDROCOLOIDE REGULAR 15x20 H115 CASEX,CASEX,MATERIAIS,90004809,0,1,UN,0,1,UN,109.75,R$,0,,N
1902,90004884,CURATIVO HIDROCOLOIDE REGULAR 15x15 H112 CASEX,CASEX,MATERIAIS,90004884,0,1,UN,0,1,UN,90,R$,0,,N
1902,90004914,CURATIVO HIDROCOLOIDE REGULAR 10x10 H110 CASEX,CASEX,MATERIAIS,90004914,0,1,UN,0,1,UN,47.32,R$,0,,N
1902,90004930,CURATIVO HIDROCOLOIDE EXTRA FINO 20x20 H320 CASEX,CASEX,MATERIAIS,90004930,0,1,UN,0,1,UN,45.23,R$,0,,N
1902,90004949,CURATIVO HIDROCOLOIDE EXTRA FINO 15x20 H315 CASEX,CASEX,MATERIAIS,90004949,0,1,UN,0,1,UN,45.23,R$,0,,N
1902,90004965,CURATIVO HIDROCOLOIDE EXTRA FINO 15x15 H312 CASEX,CASEX,MATERIAIS,90004965,0,1,UN,0,1,UN,45.23,R$,0,,N
1902,90004973,CURATIVO HIDROCOLOIDE EXTRA FINO 10x10 H310 CASEX,CASEX,MATERIAIS,90004973,0,1,UN,0,1,UN,21.35,R$,0,,N
1902,90004981,CURATIVO COM FIBRAS ALGINATO CALCIO SODIO PLACA 15X15CM A1515 CASEX,CASEX,MATERIAIS,90004981,0,1,UN,0,1,UN,69.03,R$,0,,N
1902,90005007,CURATIVO COM FIBRAS ALGINATO CALCIO SODIO PLACA 10X20CM A1020 CASEX,CASEX,MATERIAIS,90005007,0,1,UN,0,1,UN,69.03,R$,0,,N
1902,90005015,CURATIVO COM FIBRAS ALGINATO CALCIO SODIO PLACA 10X10CM A1010 CASEX,CASEX,MATERIAIS,90005015,0,1,UN,0,1,UN,39.97,R$,0,,N
1902,90005023,"CURATIVO COM FIBRAS ALGINATO CALCIO SODIO PLACA 05,0 X 05CM A0505 CASEX",CASEX,MATERIAIS,90005023,0,1,UN,0,1,UN,25.49,R$,0,,N
1902,90005031,"CURATIVO COM FIBRAS ALGINATO CALCIO SODIO PLACA 02,0 x 30 A0230 CASEX",CASEX,MATERIAIS,90005031,0,1,UN,0,1,UN,43,R$,0,,N
1902,90005040,"CURATIVO CARVAO ATIVADO PRATA 10,5X19,0CM AG1019 CASEX",CASEX,MATERIAIS,90005040,0,1,UN,0,1,UN,52.91,R$,0,,N
1902,90005104,"CURATIVO CARVAO ATIVADO PRATA 10,5X10,5CM AG1010 CASEX",CASEX,MATERIAIS,90005104,0,1,UN,0,1,UN,32.99,R$,0,,N
1902,90005112,"CURATIVO CARVAO ATIVADO/PRATA 6,5X9,5CM AG609 CASEX",CASEX,MATERIAIS,90005112,0,1,UN,0,1,UN,25.33,R$,0,,N
1902,90005120,CURATIVO ALGINATO CALCIO COM PRATA 15X15CM AP1515 CASEX,CASEX,MATERIAIS,90005120,0,1,UN,0,1,UN,97.68,R$,0,,N
1902,90005139,CURATIVO ALGINATO CALCIO COM PRATA 10X10CM AP1010 CASEX,CASEX,MATERIAIS,90005139,0,1,UN,0,1,UN,49.68,R$,0,,N
1902,90005147,COMPRESSA ESPUMA POLIURETANO CELLFOAM 20X20CM CF2020 CASEX,CASEX,MATERIAIS,90005147,0,1,UN,0,1,UN,132.87,R$,0,,N
1902,90005155,COMPRESSA ESPUMA POLIURETANO CELLFOAM 10X10 CF1010 CASEX,CASEX,MATERIAIS,90005155,0,1,UN,0,1,UN,55.6,R$,0,,N
1900,90005163,"BOTA UNNA 10,2CMX09,14MT.UNNA HEAL BU1029 CASEX",CASEX,MATERIAIS,90005163,0,1,UN,0,1,UN,38.95,R$,0,,N
1900,90005171,"BOTA UNNA 07,6CMX09,14MT.UNNA HEAL BU0769 CASEX",CASEX,MATERIAIS,90005171,0,1,UN,0,1,UN,38.95,R$,0,,N
1900,90005180,"BOTA UNNA 07,5CMX06,00MT.UNNA HEAL BU0756 CASEX",CASEX,MATERIAIS,90005180,0,1,UN,0,1,UN,38.95,R$,0,,N
1900,90004400,BOLSA COLOSTOMIA CONVEXA ESTEEM FLEX V0 CTF DRN 20-57,CONVATEC,MATERIAIS,90004400,0,1,UN,0,1,UN,74.34,R$,0,,N
1900,90004418,BOLSA COLOSTOMIA CONVEXA ESTEEM FLEX V1 CTF DRN 20-43,CONVATEC,MATERIAIS,90004418,0,1,UN,0,1,UN,74.34,R$,0,,N
1900,90004426,BOLSA COLOSTOMIA CONVEXA ESTEEM FLEX V2 CTF DRN 20-35,CONVATEC,MATERIAIS,90004426,0,1,UN,0,1,UN,74.34,R$,0,,N
1900,90004434,BOLSA COLOSTOMIA CONVEXA ESTEEM FLEX V3 CTF DRN 20-25,CONVATEC,MATERIAIS,90004434,0,1,UN,0,1,UN,74.34,R$,0,,N
1900,90004442,BOLSA COM FILTRO E CLAMP INTEGRADO ESTEEM DURAHESIVE 19-64 MM,CONVATEC,MATERIAIS,90004442,0,1,UN,0,1,UN,41.56,R$,0,,N
1900,90004469,PLACA PARA BOLSA OSTOMIA 2 PCS SURFIT ADVANTAGE MOLDAVEL 13-22,CONVATEC,MATERIAIS,90004469,0,1,UN,0,1,UN,19.51,R$,0,,N
1900,90004485,BOLSA PARA OSTOMIA 2 PCS SURFIT ADVANTAGE DRENAVEL 57MM,CONVATEC,MATERIAIS,90004485,0,1,UN,0,1,UN,19.51,R$,0,,N
1900,90004493,BOLSA PARA OSTOMIA 2 PCS SURFIT ADVANTAGE DRENAVEL 70MM,CONVATEC,MATERIAIS,90004493,0,1,UN,0,1,UN,19.51,R$,0,,N
1900,90004507,BOLSA UROSTOMIA CONVEXA ESTEEM FLEX V1 CTF URO 10-43,CONVATEC,MATERIAIS,90004507,0,1,UN,0,1,UN,76.7,R$,0,,N
1900,90004515,BOLSA UROSTOMIA CONVEXA ESTEEM FLEX V2 CTF URO 10-35,CONVATEC,MATERIAIS,90004515,0,1,UN,0,1,UN,76.7,R$,0,,N
1900,90004523,BOLSA UROSTOMIA CONVEXA ESTEEM FLEX V3 CTF URO 10-35,CONVATEC,MATERIAIS,90004523,0,1,UN,0,1,UN,76.7,R$,0,,N
1900,90004582,PLACA PARA BOLSA OSTOMIA 2 PCS SURFIT ADVANTAGE RECORTAVEL 57MM,CONVATEC,MATERIAIS,90004582,0,1,UN,0,1,UN,40.17,R$,0,,N
1900,90004604,PLACA PARA BOLSA OSTOMIA 2 PCS SURFIT ADVANTAGE RECORTAVEL 45MM,CONVATEC,MATERIAIS,90004604,0,1,UN,0,1,UN,40.17,R$,0,,N
1900,90004639,PLACA PARA BOLSA OSTOMIA 2 PCS SURFIT ADVANTAGE RECORTÁVEL 70MM,CONVATEC,MATERIAIS,90004639,0,1,UN,0,1,UN,40.17,R$,0,,N
1900,77116,ABSORVENTE ALWAYS BASICO UNID,PROCTER,MATERIAIS,77116,0,1,UN,0,1,UN,0.33,R$,0,,N
1900,5900200,ABSORVENTE ALWAYS NORM. UNID,PROCTER,MATERIAIS,5900200,0,1,UN,0,1,UN,0.33,R$,0,,N
1900,37978,ABSORVENTE ALWAYS NORM.ECON. UNID,PROCTER,MATERIAIS,37978,0,1,UN,0,1,UN,0.33,R$,0,,N
1900,5900203,ABSORVENTE ALWAYS ULTRA UNID,PROCTER,MATERIAIS,5900203,0,1,UN,0,1,UN,0.33,R$,0,,N
1900,90001639,ABSORVENTE DESC P/ USO POS-PARTO / POS-OPERATORIO TAM UNICO,PACK,MATERIAIS,90001639,0,1,UN,0,1,UN,0.33,R$,0,,N
1900,104232,ABSORVENTE DISCREET ELASTIC TAM.UNICO UNID,MABESA,MATERIAIS,104232,0,1,UN,0,1,UN,0.33,R$,0,,N
1900,35953,ABSORVENTE ELA CLASSICO UNID,PROCTER,MATERIAIS,35953,0,1,UN,0,1,UN,0.33,R$,0,,N
1900,5900034,ABSORVENTE ELA MAXI ANAT.UNID,PROCTER,MATERIAIS,5900034,0,1,UN,0,1,UN,0.33,R$,0,,N
1900,113967,ABSORVENTE FEM.CASUAL S/ABAS UNID,MABESA,MATERIAIS,113967,0,1,UN,0,1,UN,0.33,R$,0,,N
1900,90059,ABSORVENTE GERIATRICO BIG ROGER PLUS UNID,D.M.L.,MATERIAIS,90059,0,1,UN,0,1,UN,0.33,R$,0,,N
1900,104687,ABSORVENTE MODESS REGULAR S/ABAS SV UNID 68956,J&J CONSUM,MATERIAIS,104687,0,1,UN,0,1,UN,0.33,R$,0,,N
1900,3955025,ABSORVENTE MODESS REGULAR S/ABAS UNID 1405,J&J CONSUM,MATERIAIS,3955025,0,1,UN,0,1,UN,0.33,R$,0,,N
1900,35417,ABSORVENTE MULTIUSO BIGMAXI INCONT.URIN.P.OPER.PARTO UNID,POM POM,MATERIAIS,35417,0,1,UN,0,1,UN,0.33,R$,0,,N
1900,99401,ABSORVENTE SEMPRE LIVRE ADAPT S/ABAS TOQUE SUAVE AG.NATURAL UNID 70139,J&J CONSUM,MATERIAIS,99401,0,1,UN,0,1,UN,0.33,R$,0,,N
1900,94367,ABSORVENTE SEMPRE LIVRE ESP.S/ABA TOQUE SUAVE NEUTR.ODORES UNID 50303,J&J CONSUM,MATERIAIS,94367,0,1,UN,0,1,UN,0.33,R$,0,,N
1900,77511,ABSORVENTE SEMPRE LIVRE S/ABA SS AG.NATURAL 8UNID 3043,J&J CONSUM,MATERIAIS,77511,0,1,UN,0,1,UN,0.33,R$,0,,N
1900,104653,ABSORVENTE SEMPRE LIVRE S/ABA SS MAX AG.NATURAL 8UNID 69689,J&J CONSUM,MATERIAIS,104653,0,1,UN,0,1,UN,0.33,R$,0,,N
1900,99398,ABSORVENTE SEMPRE LIVRE S/ABA TOQUE SUAVE AG.NATURAL UNID 50267,J&J CONSUM,MATERIAIS,99398,0,1,UN,0,1,UN,0.33,R$,0,,N
1900,124856,ACCU-CHEK ACTIVE TIRAS 03146332047,ROCHE DIAG,MATERIAIS,124856,0,1,UN,0,1,UN,2.21,R$,0,,N
1900,124855,ACCU-CHEK ACTIVE TIRAS 03146359047,ROCHE DIAG,MATERIAIS,124855,0,1,UN,0,1,UN,2.21,R$,0,,N
1900,124854,ACCU-CHEK ACTIVE TIRAS 03146367198,ROCHE DIAG,MATERIAIS,124854,0,1,UN,0,1,UN,2.21,R$,0,,N
1900,124841,ACCU-CHEK ADVANTAGE TIRAS 03000281001,ROCHE DIAG,MATERIAIS,124841,0,1,UN,0,1,UN,2.21,R$,0,,N
1900,124842,ACCU-CHEK ADVANTAGE TIRAS 12030535001,ROCHE DIAG,MATERIAIS,124842,0,1,UN,0,1,UN,2.21,R$,0,,N
1900,124843,ACCU-CHEK ADVANTAGE TIRAS 12030543001,ROCHE DIAG,MATERIAIS,124843,0,1,UN,0,1,UN,2.21,R$,0,,N
1900,124849,ACCU-CHEK GO TIRAS 3603482323,ROCHE DIAG,MATERIAIS,124849,0,1,UN,0,1,UN,2.21,R$,0,,N
1900,124872,ACCU-CHEK PERFORMA TIRAS 4862414023,ROCHE DIAG,MATERIAIS,124872,0,1,UN,0,1,UN,2.21,R$,0,,N
1900,124870,ACCU-CHEK PERFORMA TIRAS 48651680023,ROCHE DIAG,MATERIAIS,124870,0,1,UN,0,1,UN,2.21,R$,0,,N
1900,124871,ACCU-CHEK PERFORMA TIRAS 4948858020,ROCHE DIAG,MATERIAIS,124871,0,1,UN,0,1,UN,2.21,R$,0,,N
1900,124861,ACCU-CHEK SOFTCLIX LANCETAS 03307484001,ROCHE DIAG,MATERIAIS,124861,0,1,UN,0,1,UN,0.85,R$,0,,N
1900,124862,ACCU-CHEK SOFTCLIX LANCETAS 03307492001,ROCHE DIAG,MATERIAIS,124862,0,1,UN,0,1,UN,0.85,R$,0,,N
1902,90003667,ACIDOS GRAXOS ESSENCIAIS 100ML,DIVERSOS,MATERIAL ESPECIAL,90003667,0,1,UN,0,1,UN,33.77,R$,1,ME,N
1902,90003380,ACTICOAT FLEX 3 - 10CM X 10CM CX C/ 12 UNID,SMITH NEPHEW,MATERIAL ESPECIAL,90003380,0,1,UN,0,1,UN,86.02,R$,1,ME,N
1902,90003381,ACTICOAT FLEX 3 - 10CM X 20CM CX C/ 12 UNID,SMITH NEPHEW,MATERIAL ESPECIAL,90003381,0,1,UN,0,1,UN,175.51,R$,1,ME,N
1902,90003377,ACTICOAT FLEX 3 5CM X 5CM CX C/5 UND,SMITH NEPHEW,MATERIAL ESPECIAL,90003377,0,1,UN,0,1,UN,42,R$,1,ME,N
1900,90001502,ADAPTADOR LUER LOCK P/ CATETER TENCKOFF,FRESENIUS MEDICAL CARE,MATERIAIS,90001502,0,1,UN,0,1,UN,44.91,R$,0,,N
1900,2696,ADAPTADOR TITANIO C/ROSCA CAPD 5C4129,BAXTER,MATERIAIS,2696,0,1,UN,0,1,UN,290.67,R$,0,,N
1900,766184,ADAPTADOR TITANIO C/ROSCA DPI/DPA 5C4129/L,BAXTER,MATERIAIS,766184,0,1,UN,0,1,UN,290.67,R$,0,,N
1900,90002690,ADESIVO BIOLOGICO,DIVERSOS,MATERIAIS,90002690,0,1,UN,0,1,UN,171.1,R$,0,,N
1900,91612,ADESIVO BIOLOGICO AB1000,POLYSUTURE,MATERIAIS,91612,0,1,UN,0,1,UN,171.1,R$,0,,N
1900,72021,ADESIVO CIRURGICO BASE N/TECIDO MEFIX 10CMX10MTS TENDRA M311000,NEVE,MATERIAIS,72021,0,1000,RL,0,1,UN,0.05,R$,0,,N
1900,72026,"ADESIVO CIRURGICO BASE N/TECIDO MEFIX 10CMX2,5MTS TENDRA M311070",NEVE,MATERIAIS,72026,0,250,RL,0,1,UN,0.08,R$,0,,N
1900,72022,ADESIVO CIRURGICO BASE N/TECIDO MEFIX 15CMX10MTS TENDRA M311500,NEVE,MATERIAIS,72022,0,1000,RL,0,1,UN,0.06,R$,0,,N
1900,72027,"ADESIVO CIRURGICO BASE N/TECIDO MEFIX 15CMX2,5MTS TENDRA M311570",NEVE,MATERIAIS,72027,0,250,RL,0,1,UN,0.12,R$,0,,N
1900,72019,"ADESIVO CIRURGICO BASE N/TECIDO MEFIX 2,5CMX10MTS TENDRA M310250",NEVE,MATERIAIS,72019,0,1000,RL,0,1,UN,0.02,R$,0,,N
1900,72023,ADESIVO CIRURGICO BASE N/TECIDO MEFIX 20CMX10MTS TENDRA M312000,NEVE,MATERIAIS,72023,0,1000,RL,0,1,UN,0.09,R$,0,,N
1900,72024,ADESIVO CIRURGICO BASE N/TECIDO MEFIX 30CMX10MTS TENDRA M313000,NEVE,MATERIAIS,72024,0,1000,RL,0,1,UN,0.13,R$,0,,N
1900,72020,ADESIVO CIRURGICO BASE N/TECIDO MEFIX 5CMX10MTS TENDRA M310500,NEVE,MATERIAIS,72020,0,1000,RL,0,1,UN,0.06,R$,0,,N
1900,72025,"ADESIVO CIRURGICO BASE N/TECIDO MEFIX 5CMX2,5MTS TENDRA M310570",NEVE,MATERIAIS,72025,0,250,RL,0,1,UN,0.06,R$,0,,N
1902,76551,ADESIVO CIRURGICO BIOGULE 1ML,CARDIOMED.,MATERIAL ESPECIAL,76551,0,1,ML,0,1,UN,448,R$,1,ME,N
1902,109022,ADESIVO CIRURGICO BIOLOGICO BIOGLUE 02ML BG3502-5,BIOCARDIOC,MATERIAL ESPECIAL,109022,0,1,FR,0,1,UN,1057.28,R$,1,ME,N
1902,109023,ADESIVO CIRURGICO BIOLOGICO BIOGLUE 05ML BG3505-5,BIOCARDIOC,MATERIAL ESPECIAL,109023,0,1,FR,0,1,UN,2643.2,R$,1,ME,N
1902,109024,ADESIVO CIRURGICO BIOLOGICO BIOGLUE 10ML BG3510-5,BIOCARDIOC,MATERIAL ESPECIAL,109024,0,1,FR,0,1,UN,5286.4,R$,1,ME,N
1900,90002691,ADESIVO PARA CATETER,DIVERSOS,MATERIAIS,90002691,0,1,UN,0,1,UN,9.11,R$,0,,N
1900,90792,ADESIVO SECURE IT P/CATETER ADU.LARGO 63-0-010 STERION,UROTEK,MATERIAIS,90792,0,1,UN,0,1,UN,9.11,R$,0,,N
1900,90793,ADESIVO SECURE IT P/CATETER ADU.PEQ. 63-0-020 STERION,UROTEK,MATERIAIS,90793,0,1,UN,0,1,UN,9.11,R$,0,,N
1900,90794,ADESIVO SECURE IT P/CATETER INF. 63-0-030 STERION,UROTEK,MATERIAIS,90794,0,1,UN,0,1,UN,9.11,R$,0,,N
1902,90003475,AGE DERM - LOCAO OLEOSA - 100 ml Almotolia ou Spray - cx. 24 (IPI incluso),HELIANTO,MATERIAL ESPECIAL,90003475,0,1,UN,0,1,UN,33.77,R$,1,ME,N
1902,90003487,AGE DERM - LOCAO OLEOSA - 20 ML ALMOTOLIA - CX. 100 (IPI INCLUSO),HELIANTO,MATERIAL ESPECIAL,90003487,0,1,UN,0,1,UN,9.45,R$,1,ME,N
1902,90003471,AGE DERM - LOCAO OLEOSA - 200 ml Almotolia ou Spray - cx. 24 (IPI incluso),HELIANTO,MATERIAL ESPECIAL,90003471,0,1,UN,0,1,UN,66,R$,1,ME,N
1902,90003484,AGE DERM - LOCAO OLEOSA - 25 ml Almotolia - cx. 100 (IPI incluso),HELIANTO,MATERIAL ESPECIAL,90003484,0,1,UN,0,1,UN,9.45,R$,1,ME,N
1902,90003469,AGE DERM - LOCAO OLEOSA - 500 ml Almotolia - cx. 12 (IPI incluso),HELIANTO,MATERIAL ESPECIAL,90003469,0,1,UN,0,1,UN,98.4,R$,1,ME,N
1902,90003489,AGE DERM - OILGEL - 100 g tb. cx. 24 (IPI incluso),HELIANTO,MATERIAL ESPECIAL,90003489,0,1,UN,0,1,UN,33.77,R$,1,ME,N
1902,65018,"AGENTE HEMOSTATICO ÂºHELITENEÂº 0,5GRS",DABASONS,MATERIAL ESPECIAL,65018,0,1,UN,0,1,UN,1534,R$,1,ME,N
